Window_title,Title,Description1,Category1,Description2,Category2,Value,Value_unit,Value_1,Value_1_unit,Comparison,Timestamp,Chart_info
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/19/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/20/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/21/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/22/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/23/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/24/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/25/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/26/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/27/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/28/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/29/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,11/30/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/01/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/02/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/03/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/04/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/05/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/06/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/07/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/08/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/09/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/10/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/11/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/12/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/13/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/14/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/15/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/16/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/17/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/18/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/19/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/20/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/21/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/22/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/23/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/24/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/25/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/26/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/27/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/28/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/29/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/30/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,12/31/2021,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/01/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/02/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/03/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/04/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/05/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/06/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/07/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/08/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/09/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/10/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/11/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/12/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/13/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/14/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/15/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/16/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/17/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/18/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/19/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/20/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/21/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/22/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/23/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/24/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/25/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/26/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/27/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/28/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/29/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/30/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,01/31/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/01/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/02/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/03/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/04/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/05/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/06/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/07/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/08/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/09/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/10/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/11/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/12/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/13/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/14/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/15/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/16/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/17/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/18/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/19/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/20/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/21/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/22/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/23/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/24/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/25/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/26/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/27/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,02/28/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,03/01/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,03/02/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,03/03/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,03/04/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,03/05/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
Number of Confirmed Adult Hospitalizations due to COVID-19,Adult COVID-19 Hospitalizations,Dates,03/06/2022,Measures,Threshold,200,Hospitalizations,,"",,11/04/2022,""
